ano,mes,dia,hora,Dia_semana,QTD_Tags,R$_Tags
2019,2,20,13,2,436,547.5900
2019,2,20,14,2,465,493.8000
2019,2,20,15,2,462,421.2900
2019,2,20,16,2,429,337.2200
2019,2,20,17,2,332,186.8900
2019,2,21,6,3,2,1.4800
2019,2,21,7,3,41,98.4300
2019,2,21,8,3,255,323.4900
2019,2,21,9,3,417,396.1600
2019,2,21,10,3,387,358.8500
2019,2,21,11,3,378,326.3600
2019,2,21,12,3,251,220.7000
2019,2,21,13,3,304,332.8800
2019,2,21,14,3,475,519.7600
2019,2,21,15,3,419,360.1700
2019,2,21,16,3,421,339.4300
2019,2,21,17,3,342,189.2100
2019,2,22,5,4,1,5.0000
2019,2,22,6,4,7,23.9700
2019,2,22,7,4,45,89.7800
2019,2,22,8,4,290,363.4700
2019,2,22,9,4,382,383.5300
2019,2,22,10,4,437,435.4300
2019,2,22,11,4,359,305.8900
2019,2,22,12,4,244,247.9400
2019,2,22,13,4,402,377.3300
2019,2,22,14,4,423,442.4500
2019,2,22,15,4,413,365.0800
2019,2,22,16,4,416,322.6500
2019,2,22,17,4,338,194.4300
2019,2,23,6,5,3,17.1000
2019,2,23,7,5,27,72.9400
2019,2,23,8,5,261,313.1200
2019,2,23,9,5,431,438.3500
2019,2,23,10,5,439,431.0000
2019,2,23,11,5,386,253.1400
2019,2,25,6,0,6,9.5300
2019,2,25,7,0,50,137.4300
2019,2,25,8,0,237,286.3800
2019,2,25,9,0,424,445.2400
2019,2,25,10,0,422,381.4700
2019,2,25,11,0,345,278.1700
2019,2,25,12,0,245,225.0200
2019,2,25,13,0,421,458.6000
2019,2,25,14,0,478,465.4200
2019,2,25,15,0,409,373.6600
2019,2,25,16,0,337,245.8000
2019,2,25,17,0,321,184.3700
2019,2,26,6,1,2,4.0200
2019,2,26,7,1,27,89.7600
2019,2,26,8,1,117,146.8600
2019,2,26,9,1,272,255.8500
2019,2,26,10,1,271,210.9400
2019,2,26,11,1,233,206.0900
2019,2,26,12,1,244,286.1000
2019,2,26,13,1,389,409.7100
2019,2,26,14,1,299,311.6600
2019,2,26,15,1,178,210.4900
2019,2,26,16,1,245,195.9500
2019,2,26,17,1,291,152.9400
2019,2,27,2,2,1,2.8500
2019,2,27,6,2,3,7.8700
2019,2,27,7,2,41,128.9100
2019,2,27,8,2,280,366.9700
2019,2,27,9,2,389,382.7000
2019,2,27,10,2,412,395.9000
2019,2,27,11,2,429,368.6900
2019,2,27,12,2,266,261.9600
2019,2,27,13,2,330,391.0100
2019,2,27,14,2,452,499.8900
2019,2,27,15,2,412,380.9900
2019,2,27,16,2,390,317.6700
2019,2,27,17,2,305,168.9300
2019,2,28,3,3,1,2.1700
2019,2,28,5,3,1,2.6800
2019,2,28,6,3,4,14.0500
2019,2,28,7,3,39,109.3700
2019,2,28,8,3,269,392.0000
2019,2,28,9,3,459,480.3000
2019,2,28,10,3,433,392.5900
2019,2,28,11,3,420,373.5500
2019,2,28,12,3,290,268.5400
2019,2,28,13,3,437,540.7100
2019,2,28,14,3,484,570.8800
2019,2,28,15,3,439,421.5600
2019,2,28,16,3,411,324.7300
2019,2,28,17,3,333,188.7200
2019,3,1,4,4,1,9.2700
2019,3,1,5,4,1,1.3400
2019,3,1,6,4,1,0.6800
2019,3,1,7,4,42,127.7900
2019,3,1,8,4,260,331.8900
2019,3,1,9,4,409,443.9000
2019,3,1,10,4,439,401.0500
2019,3,1,11,4,422,363.7400
2019,3,1,12,4,283,279.2100
2019,3,1,13,4,431,474.5800
2019,3,1,14,4,480,462.6000
2019,3,1,15,4,456,409.2000
2019,3,1,16,4,435,354.4600
2019,3,1,17,4,348,196.2200
2019,3,2,5,5,1,0.7300
2019,3,2,6,5,3,13.8300
2019,3,2,7,5,22,46.9500
2019,3,2,8,5,249,287.0300
2019,3,2,9,5,407,437.1700
2019,3,2,10,5,406,359.6700
2019,3,2,11,5,359,225.3900
2019,3,4,5,0,1,2.3400
2019,3,4,6,0,2,4.6900
2019,3,4,7,0,29,85.1500
2019,3,4,8,0,216,274.8300
2019,3,4,9,0,375,394.5000
2019,3,4,10,0,320,267.1300
2019,3,4,11,0,317,299.1200
2019,3,4,12,0,225,253.8600
2019,3,4,13,0,287,331.0200
2019,3,4,14,0,339,397.3700
2019,3,4,15,0,341,325.5100
2019,3,4,16,0,308,230.7800
2019,3,4,17,0,249,141.5100
2019,3,6,6,2,2,11.9000
2019,3,6,7,2,13,28.4500
2019,3,6,8,2,171,198.3400
2019,3,6,9,2,285,241.5500
2019,3,6,10,2,276,256.9200
2019,3,6,11,2,297,311.8400
2019,3,6,12,2,311,326.2200
2019,3,6,13,2,461,526.5500
2019,3,6,14,2,518,579.7200
2019,3,6,15,2,443,439.9500
2019,3,6,16,2,444,338.0100
2019,3,6,17,2,308,170.6500
2019,3,7,6,3,3,9.8900
2019,3,7,7,3,49,135.7800
2019,3,7,8,3,315,391.1500
2019,3,7,9,3,441,473.0700
2019,3,7,10,3,447,430.9900
2019,3,7,11,3,448,459.3800
2019,3,7,12,3,315,319.3600
2019,3,7,13,3,479,612.9700
2019,3,7,14,3,481,606.1400
2019,3,7,15,3,487,448.7300
2019,3,7,16,3,478,415.1800
2019,3,7,17,3,383,222.9700
2019,3,8,1,4,1,0.3400
2019,3,8,6,4,1,4.6800
2019,3,8,7,4,48,106.7600
2019,3,8,8,4,304,431.9500
2019,3,8,9,4,379,419.6100
2019,3,8,10,4,436,463.5100
2019,3,8,11,4,407,373.9700
2019,3,8,12,4,340,338.8600
2019,3,8,13,4,471,591.7500
2019,3,8,14,4,474,577.6200
2019,3,8,15,4,488,494.8400
2019,3,8,16,4,468,384.9300
2019,3,8,17,4,373,206.2700
2019,3,9,4,5,2,8.0400
2019,3,9,5,5,3,10.0500
2019,3,9,6,5,3,10.3600
2019,3,9,7,5,35,97.7800
2019,3,9,8,5,303,365.5400
2019,3,9,9,5,485,563.4100
2019,3,9,10,5,539,548.2200
2019,3,9,11,5,410,262.9000
2019,3,11,6,0,3,10.5500
2019,3,11,7,0,58,155.2400
2019,3,11,8,0,323,477.9000
2019,3,11,9,0,471,519.2100
2019,3,11,10,0,435,456.0400
2019,3,11,11,0,427,367.1800
2019,3,11,12,0,314,358.1100
2019,3,11,13,0,449,624.8600
2019,3,11,14,0,455,561.0900
2019,3,11,15,0,445,425.8900
2019,3,11,16,0,438,352.7800
2019,3,11,17,0,346,193.4800
2019,3,12,6,1,4,13.4500
2019,3,12,7,1,15,49.5400
2019,3,12,8,1,170,221.4800
2019,3,12,9,1,328,376.3200
2019,3,12,10,1,300,314.6600
2019,3,12,11,1,383,343.4700
2019,3,12,12,1,340,350.3000
2019,3,12,13,1,512,638.7500
2019,3,12,14,1,503,575.2200
2019,3,12,15,1,443,422.7600
2019,3,12,16,1,463,364.4200
2019,3,12,17,1,333,176.7800
2019,3,13,6,2,4,15.0800
2019,3,13,7,2,47,120.6200
2019,3,13,8,2,276,406.0000
2019,3,13,9,2,485,519.7800
2019,3,13,10,2,460,458.2100
2019,3,13,11,2,437,399.8900
2019,3,13,12,2,266,309.0900
2019,3,13,13,2,400,479.2900
2019,3,13,14,2,415,478.4300
2019,3,13,15,2,434,419.1900
2019,3,13,16,2,447,370.6700
2019,3,13,17,2,344,185.4200
2019,3,14,5,3,1,2.1700
2019,3,14,6,3,2,3.8900
2019,3,14,7,3,56,142.1000
2019,3,14,8,3,281,339.3300
2019,3,14,9,3,455,476.1000
2019,3,14,10,3,425,416.0600
2019,3,14,11,3,430,360.4500
2019,3,14,12,3,281,294.1500
2019,3,14,13,3,432,510.2800
2019,3,14,14,3,460,503.8700
2019,3,14,15,3,461,456.1800
2019,3,14,16,3,402,323.3000
2019,3,14,17,3,318,172.7800
2019,3,15,0,4,1,3.5100
2019,3,15,6,4,3,11.5300
2019,3,15,7,4,16,65.9300
2019,3,15,8,4,253,340.3500
2019,3,15,9,4,460,502.3500
2019,3,15,10,4,468,462.5000
2019,3,15,11,4,463,394.6300
2019,3,15,12,4,310,307.8600
2019,3,15,13,4,491,600.2400
2019,3,15,14,4,522,567.8700
2019,3,15,15,4,488,482.0900
2019,3,15,16,4,448,341.6600
2019,3,15,17,4,360,199.5600
2019,3,16,5,5,1,4.1700
2019,3,16,7,5,37,122.3500
2019,3,16,8,5,265,398.8300
2019,3,16,9,5,496,526.3300
2019,3,16,10,5,502,466.2300
2019,3,16,11,5,439,281.2000
2019,3,18,6,0,3,10.7100
2019,3,18,7,0,50,175.9300
2019,3,18,8,0,187,291.6200
2019,3,18,9,0,272,271.4600
2019,3,18,10,0,390,375.4200
2019,3,18,11,0,400,354.7100
2019,3,18,12,0,315,349.2600
2019,3,18,13,0,516,629.6100
2019,3,18,14,0,430,531.5700
2019,3,18,15,0,432,454.0800
2019,3,18,16,0,363,287.3900
2019,3,18,17,0,348,180.8500
2019,3,19,6,1,5,16.7200
2019,3,19,7,1,50,132.9100
2019,3,19,8,1,229,263.8900
2019,3,19,9,1,411,413.8400
2019,3,19,10,1,378,345.7200
2019,3,19,11,1,377,335.9200
2019,3,19,12,1,310,344.2900
2019,3,19,13,1,446,534.1200
2019,3,19,14,1,454,436.1900
2019,3,19,15,1,435,408.3900
2019,3,19,16,1,281,231.2500
2019,3,19,17,1,328,183.8400
2019,3,20,4,2,1,8.2500
2019,3,20,6,2,5,13.8900
2019,3,20,7,2,38,103.0500
2019,3,20,8,2,238,283.4300
2019,3,20,9,2,319,279.4200
2019,3,20,10,2,117,111.8300
2019,3,20,11,2,315,274.9100
2019,3,20,12,2,182,305.5700
2019,3,20,13,2,435,546.4100
2019,3,20,14,2,474,500.5200
2019,3,20,15,2,439,452.6300
2019,3,20,16,2,428,334.5000
2019,3,20,17,2,351,205.7500
2019,3,21,4,3,1,4.3400
2019,3,21,6,3,3,6.4400
2019,3,21,7,3,40,98.3300
2019,3,21,8,3,245,367.2500
2019,3,21,9,3,436,456.7600
2019,3,21,10,3,417,389.9300
2019,3,21,11,3,412,359.3600
2019,3,21,12,3,283,347.2000
2019,3,21,13,3,497,619.4300
2019,3,21,14,3,491,579.1700
2019,3,21,15,3,448,452.5000
2019,3,21,16,3,364,314.3000
2019,3,21,17,3,320,177.3200
2019,3,22,0,4,1,2.1700
2019,3,22,5,4,2,0.5100
2019,3,22,6,4,3,7.8700
2019,3,22,7,4,36,90.3900
2019,3,22,8,4,331,584.1700
2019,3,22,9,4,419,472.8500
2019,3,22,10,4,448,461.6900
2019,3,22,11,4,407,383.7600
2019,3,22,12,4,257,279.3000
2019,3,22,13,4,425,510.2900
2019,3,22,14,4,439,494.6800
2019,3,22,15,4,414,439.5400
2019,3,22,16,4,403,348.4800
2019,3,22,17,4,301,171.1700
2019,3,23,6,5,2,6.8900
2019,3,23,7,5,33,81.3700
2019,3,23,8,5,218,306.9200
2019,3,23,9,5,396,430.3400
2019,3,23,10,5,438,419.4100
2019,3,23,11,5,363,236.7900
2019,3,25,4,0,1,2.3400
2019,3,25,5,0,1,4.8900
2019,3,25,6,0,5,15.9500
2019,3,25,7,0,40,101.5100
2019,3,25,8,0,262,319.4700
2019,3,25,9,0,414,426.1100
2019,3,25,10,0,410,362.8400
2019,3,25,11,0,312,265.5000
2019,3,25,12,0,254,238.2600
2019,3,25,13,0,427,518.2600
2019,3,25,14,0,403,429.8200
2019,3,25,15,0,428,399.7300
2019,3,25,16,0,410,319.5300
2019,3,25,17,0,293,146.4200
2019,3,26,6,1,3,7.5100
2019,3,26,7,1,47,129.4000
2019,3,26,8,1,241,321.1500
2019,3,26,9,1,357,371.8000
2019,3,26,10,1,411,373.6100
2019,3,26,11,1,320,283.8700
2019,3,26,12,1,202,234.5500
2019,3,26,13,1,420,464.2700
2019,3,26,14,1,412,442.4800
2019,3,26,15,1,394,397.9000
2019,3,26,16,1,356,299.9200
2019,3,26,17,1,284,158.2900
2019,3,27,5,2,1,2.1700
2019,3,27,6,2,5,22.3400
2019,3,27,7,2,42,107.1700
2019,3,27,8,2,283,383.5600
2019,3,27,9,2,360,382.5400
2019,3,27,10,2,381,395.0900
2019,3,27,11,2,335,296.4700
2019,3,27,12,2,243,242.1300
2019,3,27,13,2,403,497.8700
2019,3,27,14,2,376,407.8800
2019,3,27,15,2,366,382.1700
2019,3,27,16,2,352,285.4000
2019,3,27,17,2,274,154.1000
2019,3,28,5,3,1,3.3400
2019,3,28,6,3,2,6.7000
2019,3,28,7,3,36,103.0700
2019,3,28,8,3,235,302.9200
2019,3,28,9,3,384,402.4500
2019,3,28,10,3,381,349.5900
2019,3,28,11,3,364,304.9800
2019,3,28,12,3,252,286.2400
2019,3,28,13,3,353,429.6300
2019,3,28,14,3,404,445.4200
2019,3,28,15,3,402,398.1200
2019,3,28,16,3,359,301.4300
2019,3,28,17,3,283,151.8800
2019,3,29,5,4,1,1.0000
2019,3,29,6,4,4,14.5100
2019,3,29,7,4,47,124.3300
2019,3,29,8,4,286,379.8800
2019,3,29,9,4,404,472.4500
2019,3,29,10,4,404,346.0400
2019,3,29,11,4,369,339.4800
2019,3,29,12,4,262,271.7500
2019,3,29,13,4,377,433.2300
2019,3,29,14,4,408,434.6400
2019,3,29,15,4,408,385.4500
2019,3,29,16,4,380,314.4700
2019,3,29,17,4,283,154.5500
2019,3,30,3,5,1,4.6400
2019,3,30,6,5,4,9.2500
2019,3,30,7,5,35,101.3500
2019,3,30,8,5,222,285.8600
2019,3,30,9,5,459,485.1700
2019,3,30,10,5,417,362.0400
2019,3,30,11,5,345,218.6100
2019,4,1,4,0,1,4.9800
2019,4,1,5,0,1,5.8700
2019,4,1,6,0,2,9.1100
2019,4,1,7,0,46,123.4800
2019,4,1,8,0,251,336.0900
2019,4,1,9,0,406,484.1200
2019,4,1,10,0,417,410.1900
2019,4,1,11,0,409,348.4500
2019,4,1,12,0,292,287.2100
2019,4,1,13,0,447,529.8700
2019,4,1,14,0,478,494.0600
2019,4,1,15,0,423,422.3100
2019,4,1,16,0,369,282.5300
2019,4,1,17,0,309,171.1100
2019,4,2,2,1,1,2.8500
2019,4,2,6,1,5,11.0200
2019,4,2,7,1,50,144.8100
2019,4,2,8,1,253,362.1400
2019,4,2,9,1,400,411.4500
2019,4,2,10,1,403,420.9600
2019,4,2,11,1,379,330.4000
2019,4,2,12,1,272,259.1100
2019,4,2,13,1,398,463.2900
2019,4,2,14,1,377,449.5500
2019,4,2,15,1,384,386.8400
2019,4,2,16,1,410,325.6800
2019,4,2,17,1,309,165.8600
2019,4,3,5,2,1,5.3600
2019,4,3,6,2,4,10.1300
2019,4,3,7,2,52,157.6600
2019,4,3,8,2,272,326.4600
2019,4,3,9,2,362,406.7100
2019,4,3,10,2,403,405.4900
2019,4,3,11,2,384,359.4100
2019,4,3,12,2,260,228.3200
2019,4,3,13,2,417,565.2900
2019,4,3,14,2,412,451.6500
2019,4,3,15,2,361,370.9900
2019,4,3,16,2,363,299.0500
2019,4,3,17,2,289,158.9500
2019,4,4,5,3,1,1.8500
2019,4,4,6,3,8,45.7800
2019,4,4,7,3,43,106.3000
2019,4,4,8,3,252,333.9600
2019,4,4,9,3,427,459.1400
2019,4,4,10,3,437,401.5500
2019,4,4,11,3,411,379.4000
2019,4,4,12,3,279,278.8900
2019,4,4,13,3,435,557.5600
2019,4,4,14,3,432,515.7200
2019,4,4,15,3,437,468.3200
2019,4,4,16,3,385,310.5900
2019,4,4,17,3,276,155.3900
2019,4,5,1,4,1,1.3400
2019,4,5,6,4,4,8.0400
2019,4,5,7,4,59,152.4100
2019,4,5,8,4,263,392.6800
2019,4,5,9,4,427,491.9800
2019,4,5,10,4,400,380.8900
2019,4,5,11,4,357,299.4300
2019,4,5,12,4,320,333.0600
2019,4,5,13,4,441,504.5600
2019,4,5,14,4,469,527.0500
2019,4,5,15,4,455,416.3900
2019,4,5,16,4,325,270.7900
2019,4,5,17,4,303,173.7300
2019,4,6,0,5,1,0.5100
2019,4,6,3,5,1,2.6800
2019,4,6,6,5,6,25.3100
2019,4,6,7,5,36,116.2900
2019,4,6,8,5,340,466.3500
2019,4,6,9,5,504,540.2600
2019,4,6,10,5,485,488.7800
2019,4,6,11,5,378,266.0700
2019,4,8,6,0,6,15.3500
2019,4,8,7,0,37,70.2500
2019,4,8,8,0,306,420.8200
2019,4,8,9,0,455,514.4500
2019,4,8,10,0,428,424.2500
2019,4,8,11,0,422,402.0100
2019,4,8,12,0,274,307.2600
2019,4,8,13,0,396,485.5200
2019,4,8,14,0,471,539.4700
2019,4,8,15,0,434,470.2800
2019,4,8,16,0,432,334.7600
2019,4,8,17,0,323,183.3700
2019,4,9,5,1,1,2.1700
2019,4,9,6,1,6,18.8400
2019,4,9,7,1,42,107.0200
2019,4,9,8,1,264,300.4000
2019,4,9,9,1,391,459.9500
2019,4,9,10,1,402,388.9300
2019,4,9,11,1,377,363.9700
2019,4,9,12,1,282,293.2700
2019,4,9,13,1,417,519.2900
2019,4,9,14,1,448,523.9600
2019,4,9,15,1,409,442.0400
2019,4,9,16,1,362,286.5400
2019,4,9,17,1,294,172.5700
2019,4,10,4,2,1,0.1700
2019,4,10,6,2,5,16.8700
2019,4,10,7,2,39,108.2500
2019,4,10,8,2,291,374.6700
2019,4,10,9,2,448,465.4800
2019,4,10,10,2,455,444.6500
2019,4,10,11,2,397,374.3800
2019,4,10,12,2,265,294.2800
2019,4,10,13,2,426,519.2400
2019,4,10,14,2,459,513.3300
2019,4,10,15,2,415,435.2800
2019,4,10,16,2,381,317.9600
2019,4,10,17,2,271,151.9800
2019,4,11,6,3,4,12.5000
2019,4,11,7,3,35,127.8600
2019,4,11,8,3,228,244.5200
2019,4,11,9,3,366,378.2100
2019,4,11,10,3,413,411.8700
2019,4,11,11,3,349,333.9700
2019,4,11,12,3,233,258.0000
2019,4,11,13,3,374,456.6400
2019,4,11,14,3,421,449.2600
2019,4,11,15,3,455,514.3500
2019,4,11,16,3,387,341.9100
2019,4,11,17,3,263,150.7000
2019,4,12,5,4,3,3.7000
2019,4,12,6,4,5,10.6600
2019,4,12,7,4,44,132.3300
2019,4,12,8,4,272,399.0700
2019,4,12,9,4,423,463.6500
2019,4,12,10,4,399,386.0500
2019,4,12,11,4,404,396.1000
2019,4,12,12,4,246,286.2500
2019,4,12,13,4,416,453.7200
2019,4,12,14,4,419,451.1400
2019,4,12,15,4,409,415.0100
2019,4,12,16,4,437,344.4800
2019,4,12,17,4,307,176.0600
2019,4,13,5,5,1,0.3400
2019,4,13,7,5,31,99.3400
2019,4,13,8,5,281,393.4100
2019,4,13,9,5,452,494.7800
2019,4,13,10,5,479,491.3900
2019,4,13,11,5,381,249.3800
2019,4,14,23,6,1,1.0000
2019,4,15,0,0,1,2.6800
2019,4,15,6,0,4,15.0400
2019,4,15,7,0,37,101.5100
2019,4,15,8,0,266,321.1700
2019,4,15,9,0,404,421.3100
2019,4,15,10,0,390,396.0700
2019,4,15,11,0,347,328.1800
2019,4,15,12,0,264,314.1200
2019,4,15,13,0,386,465.5100
2019,4,15,14,0,413,450.9300
2019,4,15,15,0,413,413.8900
2019,4,15,16,0,372,298.1700
2019,4,15,17,0,299,167.4700
2019,4,16,5,1,1,0.3400
2019,4,16,6,1,6,11.2600
2019,4,16,7,1,54,142.8400
2019,4,16,8,1,262,357.6100
2019,4,16,9,1,390,398.7700
2019,4,16,10,1,399,389.7300
2019,4,16,11,1,366,348.4100
2019,4,16,12,1,247,229.4900
2019,4,16,13,1,368,415.9800
2019,4,16,14,1,440,488.4800
2019,4,16,15,1,410,419.6400
2019,4,16,16,1,390,327.1700
2019,4,16,17,1,269,162.3500
2019,4,17,5,2,1,4.6800
2019,4,17,6,2,2,1.3400
2019,4,17,7,2,38,103.0100
2019,4,17,8,2,270,362.1700
2019,4,17,9,2,377,410.0000
2019,4,17,10,2,409,389.7900
2019,4,17,11,2,364,319.1900
2019,4,17,12,2,278,315.5300
2019,4,17,13,2,385,439.0200
2019,4,17,14,2,408,456.5500
2019,4,17,15,2,409,400.1900
2019,4,17,16,2,366,303.6300
2019,4,17,17,2,317,178.2400
2019,4,18,6,3,4,10.9600
2019,4,18,7,3,40,95.0800
2019,4,18,8,3,267,395.2300
2019,4,18,9,3,440,476.2100
2019,4,18,10,3,421,437.1700
2019,4,18,11,3,361,304.5400
2019,4,18,12,3,267,298.3800
2019,4,18,13,3,343,401.9900
2019,4,18,14,3,404,403.8900
2019,4,18,15,3,435,420.1000
2019,4,18,16,3,398,311.7600
2019,4,18,17,3,287,161.7500
2019,4,19,5,4,2,11.1700
2019,4,19,6,4,5,25.8200
2019,4,19,7,4,7,27.2000
2019,4,19,8,4,17,18.7000
2019,4,19,9,4,30,19.5400
2019,4,19,10,4,61,67.4200
2019,4,19,11,4,50,73.9200
2019,4,19,12,4,32,50.4600
2019,4,19,13,4,36,72.4000
2019,4,19,14,4,48,122.0900
2019,4,19,15,4,39,68.6900
2019,4,19,16,4,35,48.5400
2019,4,19,17,4,29,18.5100
2019,4,20,5,5,1,6.5500
2019,4,20,6,5,5,27.0300
2019,4,20,7,5,19,67.1300
2019,4,20,8,5,253,312.2400
2019,4,20,9,5,437,502.7300
2019,4,20,10,5,463,444.2800
2019,4,20,11,5,317,202.7500
2019,4,22,5,0,2,3.8100
2019,4,22,6,0,1,4.3400
2019,4,22,7,0,50,127.6800
2019,4,22,8,0,245,319.9400
2019,4,22,9,0,382,425.4800
2019,4,22,10,0,421,398.6300
2019,4,22,11,0,343,283.3600
2019,4,22,12,0,285,316.1900
2019,4,22,13,0,395,457.2900
2019,4,22,14,0,435,504.3400
2019,4,22,15,0,408,397.4400
2019,4,22,16,0,379,301.8500
2019,4,22,17,0,255,147.8100
2019,4,23,6,1,2,10.7800
2019,4,23,7,1,49,144.3000
2019,4,23,8,1,230,295.0600
2019,4,23,9,1,360,378.7100
2019,4,23,10,1,417,388.7000
2019,4,23,11,1,354,302.2800
2019,4,23,12,1,220,236.8500
2019,4,23,13,1,369,471.2400
2019,4,23,14,1,402,428.7300
2019,4,23,15,1,377,343.0500
2019,4,23,16,1,370,303.8800
2019,4,23,17,1,222,129.3000
2019,4,24,6,2,2,6.5100
2019,4,24,7,2,49,159.1000
2019,4,24,8,2,216,302.8700
2019,4,24,9,2,382,442.8600
2019,4,24,10,2,370,375.7500
2019,4,24,11,2,321,274.5400
2019,4,24,12,2,226,254.1600
2019,4,24,13,2,357,457.2800
2019,4,24,14,2,426,471.8700
2019,4,24,15,2,347,364.7900
2019,4,24,16,2,374,293.6600
2019,4,24,17,2,277,166.5000
2019,4,25,6,3,3,12.9000
2019,4,25,7,3,47,135.9100
2019,4,25,8,3,221,328.2100
2019,4,25,9,3,382,422.8400
2019,4,25,10,3,396,401.9300
2019,4,25,11,3,395,368.7700
2019,4,25,12,3,242,254.6700
2019,4,25,13,3,409,515.1300
2019,4,25,14,3,455,533.1400
2019,4,25,15,3,387,439.6200
2019,4,25,16,3,371,318.8300
2019,4,25,17,3,259,157.2100
2019,4,26,5,4,1,1.0000
2019,4,26,6,4,6,16.1000
2019,4,26,7,4,47,118.4300
2019,4,26,8,4,240,378.5600
2019,4,26,9,4,377,411.0200
2019,4,26,10,4,389,377.3200
2019,4,26,11,4,366,348.6800
2019,4,26,12,4,279,297.2200
2019,4,26,13,4,398,509.6800
2019,4,26,14,4,421,478.6800
2019,4,26,15,4,419,440.0100
2019,4,26,16,4,412,347.0100
2019,4,26,17,4,238,140.5600
2019,4,27,6,5,4,10.8700
2019,4,27,7,5,32,98.4700
2019,4,27,8,5,269,422.1500
2019,4,27,9,5,429,480.9200
2019,4,27,10,5,431,437.2700
2019,4,27,11,5,353,227.1600
2019,4,29,4,0,1,1.6800
2019,4,29,6,0,6,19.5800
2019,4,29,7,0,36,117.6400
2019,4,29,8,0,273,434.2600
2019,4,29,9,0,371,377.3800
2019,4,29,10,0,444,452.6900
2019,4,29,11,0,363,351.1600
2019,4,29,12,0,245,253.7300
2019,4,29,13,0,395,459.3800
2019,4,29,14,0,418,441.5900
2019,4,29,15,0,425,385.3600
2019,4,29,16,0,348,281.4100
2019,4,29,17,0,270,146.4200
2019,4,29,23,0,1,0.3400
2019,4,30,5,1,1,2.0000
2019,4,30,6,1,2,12.1900
2019,4,30,7,1,50,152.5400
2019,4,30,8,1,277,387.5100
2019,4,30,9,1,457,474.1000
2019,4,30,10,1,440,427.3000
2019,4,30,11,1,403,341.2100
2019,4,30,12,1,269,299.2300
2019,4,30,13,1,434,565.4300
2019,4,30,14,1,498,531.4700
2019,4,30,15,1,467,438.9100
2019,4,30,16,1,378,303.7000
2019,4,30,17,1,283,154.7400
2019,5,1,3,2,1,7.9100
2019,5,1,5,2,4,7.0500
2019,5,1,7,2,26,26.9600
2019,5,1,8,2,29,48.6700
2019,5,1,9,2,50,37.6900
2019,5,1,10,2,64,49.5200
2019,5,1,11,2,77,98.4200
2019,5,1,12,2,46,72.6200
2019,5,1,13,2,46,61.7200
2019,5,1,14,2,49,64.2000
2019,5,1,15,2,41,49.8200
2019,5,1,16,2,39,52.5400
2019,5,1,17,2,44,29.6600
2019,5,1,23,2,1,0.6800
2019,5,2,6,3,4,13.4400
2019,5,2,7,3,54,147.9700
2019,5,2,8,3,289,391.1600
2019,5,2,9,3,444,505.3500
2019,5,2,10,3,455,420.4100
2019,5,2,11,3,402,366.6300
2019,5,2,12,3,303,320.1000
2019,5,2,13,3,449,583.8400
2019,5,2,14,3,447,546.4100
2019,5,2,15,3,400,390.3000
2019,5,2,16,3,377,314.5200
2019,5,2,17,3,305,176.3400
2019,5,3,5,4,2,4.3500
2019,5,3,6,4,3,9.8900
2019,5,3,7,4,31,97.6700
2019,5,3,8,4,267,370.1700
2019,5,3,9,4,428,423.6400
2019,5,3,10,4,405,394.3000
2019,5,3,11,4,384,312.8700
2019,5,3,12,4,242,215.5500
2019,5,3,13,4,438,539.7100
2019,5,3,14,4,397,439.7400
2019,5,3,15,4,414,384.4400
2019,5,3,16,4,415,371.0200
2019,5,3,17,4,286,159.9900
2019,5,3,23,4,1,1.1700
2019,5,4,4,5,1,6.5500
2019,5,4,5,5,1,6.5500
2019,5,4,6,5,6,13.3400
2019,5,4,7,5,29,101.9900
2019,5,4,8,5,304,402.0800
2019,5,4,9,5,492,598.7000
2019,5,4,10,5,522,570.3500
2019,5,4,11,5,360,249.1700
2019,5,6,4,0,1,5.5300
2019,5,6,5,0,2,6.4100
2019,5,6,6,0,7,21.0600
2019,5,6,7,0,39,117.6200
2019,5,6,8,0,291,353.6900
2019,5,6,9,0,452,534.8400
2019,5,6,10,0,410,469.3500
2019,5,6,11,0,410,409.5300
2019,5,6,12,0,252,256.2500
2019,5,6,13,0,446,620.1800
2019,5,6,14,0,441,548.8300
2019,5,6,15,0,411,409.8800
2019,5,6,16,0,346,271.6000
2019,5,6,17,0,312,180.7000
2019,5,7,4,1,1,5.0200
2019,5,7,5,1,2,2.3000
2019,5,7,6,1,3,13.7200
2019,5,7,7,1,49,127.7800
2019,5,7,8,1,288,436.1700
2019,5,7,9,1,403,445.3400
2019,5,7,10,1,397,391.4200
2019,5,7,11,1,358,336.6300
2019,5,7,12,1,278,288.4000
2019,5,7,13,1,467,593.7800
2019,5,7,14,1,445,514.0600
2019,5,7,15,1,456,501.7500
2019,5,7,16,1,406,349.2000
2019,5,7,17,1,320,205.5400
2019,5,8,6,2,3,15.5400
2019,5,8,7,2,34,121.4400
2019,5,8,8,2,280,412.3800
2019,5,8,9,2,430,525.9700
2019,5,8,10,2,424,428.3700
2019,5,8,11,2,422,430.9100
2019,5,8,12,2,292,341.4700
2019,5,8,13,2,479,645.8100
2019,5,8,14,2,447,536.6500
2019,5,8,15,2,436,462.2600
2019,5,8,16,2,409,351.0600
2019,5,8,17,2,298,180.9000
2019,5,9,5,3,1,3.0000
