ano,mes,dia,hora,Dia_semana,QTD_Associacao,R$_Associacao,QTD_App,R$_APP,QTD_Monitor,R$_Monitor,QTD_parquimetro,parquimetro,QTD_pdv,pdv,QTD_Total,R$_total
2016,4,5,18,1,0,0.00,40,38.00,136,154.00,0,0.00,0,0.00,176,192.00
2016,4,6,8,2,0,0.00,2,2.00,0,0.00,0,0.00,0,0.00,2,2.00
2016,4,6,9,2,0,0.00,35,42.00,213,331.00,0,0.00,0,0.00,248,373.00
2016,4,6,10,2,0,0.00,105,119.00,516,670.00,0,0.00,0,0.00,621,789.00
2016,4,6,11,2,0,0.00,95,102.00,561,713.00,0,0.00,0,0.00,656,815.00
2016,4,6,12,2,0,0.00,70,77.00,393,531.00,0,0.00,0,0.00,463,608.00
2016,4,6,13,2,0,0.00,42,45.00,209,274.00,0,0.00,0,0.00,251,319.00
2016,4,6,14,2,0,0.00,72,85.00,316,448.00,0,0.00,0,0.00,388,533.00
2016,4,6,15,2,0,0.00,93,104.00,430,583.00,0,0.00,0,0.00,523,687.00
2016,4,6,16,2,0,0.00,72,79.00,483,633.00,0,0.00,0,0.00,555,712.00
2016,4,6,17,2,0,0.00,58,64.00,400,503.00,0,0.00,0,0.00,458,567.00
2016,4,6,18,2,0,0.00,26,24.00,136,139.00,0,0.00,0,0.00,162,163.00
2016,4,7,7,3,0,0.00,1,1.00,0,0.00,0,0.00,0,0.00,1,1.00
2016,4,7,8,3,0,0.00,3,5.00,0,0.00,0,0.00,0,0.00,3,5.00
2016,4,7,9,3,0,0.00,38,41.00,170,253.00,0,0.00,0,0.00,208,294.00
2016,4,7,10,3,0,0.00,69,81.00,566,804.00,0,0.00,0,0.00,635,885.00
2016,4,7,11,3,0,0.00,104,110.00,557,740.00,0,0.00,0,0.00,661,850.00
2016,4,7,12,3,0,0.00,72,77.00,391,528.00,0,0.00,0,0.00,463,605.00
2016,4,7,13,3,0,0.00,42,45.00,225,329.00,0,0.00,0,0.00,267,374.00
2016,4,7,14,3,0,0.00,76,89.00,358,495.00,0,0.00,0,0.00,434,584.00
2016,4,7,15,3,0,0.00,92,110.00,494,677.00,0,0.00,0,0.00,586,787.00
2016,4,7,16,3,0,0.00,96,103.00,464,599.00,0,0.00,0,0.00,560,702.00
2016,4,7,17,3,0,0.00,85,91.00,408,509.00,0,0.00,0,0.00,493,600.00
2016,4,7,18,3,0,0.00,23,23.00,159,158.00,0,0.00,0,0.00,182,181.00
2016,4,8,8,4,0,0.00,1,3.00,0,0.00,0,0.00,0,0.00,1,3.00
2016,4,8,9,4,0,0.00,39,48.00,203,299.00,0,0.00,0,0.00,242,347.00
2016,4,8,10,4,0,0.00,74,82.00,497,666.00,0,0.00,0,0.00,571,748.00
2016,4,8,11,4,0,0.00,89,91.00,528,710.00,0,0.00,0,0.00,617,801.00
2016,4,8,12,4,0,0.00,98,109.00,391,496.00,0,0.00,0,0.00,489,605.00
2016,4,8,13,4,0,0.00,44,50.00,232,340.00,0,0.00,0,0.00,276,390.00
2016,4,8,14,4,0,0.00,103,126.00,348,502.00,0,0.00,0,0.00,451,628.00
2016,4,8,15,4,0,0.00,117,134.00,523,733.00,0,0.00,0,0.00,640,867.00
2016,4,8,16,4,0,0.00,110,124.00,498,677.00,1,1.00,0,0.00,609,802.00
2016,4,8,17,4,0,0.00,90,104.00,411,517.00,0,0.00,0,0.00,501,621.00
2016,4,8,18,4,0,0.00,40,41.00,159,164.00,0,0.00,0,0.00,199,205.00
2016,4,8,20,4,0,0.00,0,0.00,3,4.00,0,0.00,0,0.00,3,4.00
2016,4,8,21,4,0,0.00,0,0.00,2,2.00,0,0.00,0,0.00,2,2.00
2016,4,9,9,5,0,0.00,38,48.00,200,314.00,0,0.00,0,0.00,238,362.00
2016,4,9,10,5,0,0.00,88,102.00,646,944.00,0,0.00,0,0.00,734,1046.00
2016,4,9,11,5,0,0.00,105,130.00,651,932.00,0,0.00,0,0.00,756,1062.00
2016,4,9,12,5,0,0.00,68,72.00,374,433.00,0,0.00,0,0.00,442,505.00
2016,4,9,13,5,0,0.00,2,2.00,0,0.00,0,0.00,0,0.00,2,2.00
2016,4,11,8,0,0,0.00,2,2.00,0,0.00,0,0.00,0,0.00,2,2.00
2016,4,11,9,0,0,0.00,25,31.00,233,329.00,0,0.00,0,0.00,258,360.00
2016,4,11,10,0,0,0.00,84,94.00,566,766.00,0,0.00,0,0.00,650,860.00
2016,4,11,11,0,0,0.00,86,99.00,657,860.00,0,0.00,0,0.00,743,959.00
